"","squirrel_id","byear","bcert","litter_id","dates","datee","part","longevity"
"5127",7516,2007,"Y",3833,"2007-05-11","2007-07-02",NA,52
"5128",7517,2007,"Y",3833,"2007-05-11","2007-05-11",NA,0
"5129",8088,2007,"Y",3833,"2007-05-11","2008-06-29",NA,415
"5130",7522,2007,"Y",3924,"2007-05-11","2007-07-05",NA,55
"5131",8706,2007,"Y",3833,"2007-05-11","2008-08-15",NA,462
"5132",7716,2007,"Y",3924,"2007-05-11","2007-07-16",NA,66
"5133",10339,2007,"Y",3924,"2007-05-11","2009-05-15",NA,735
"5134",10352,2007,"Y",3730,"2007-05-12","2009-04-13",NA,702
"5135",10353,2007,"Y",3730,"2007-05-12","2009-04-07",NA,696
"5136",13678,2007,"Y",3769,"2007-05-12","2011-08-15",NA,1556
"5137",12078,2007,"Y",3730,"2007-05-12","2011-07-04",NA,1514
"5138",7536,2007,"Y",3820,"2007-05-12","2007-07-03",NA,52
"5139",10354,2007,"Y",3820,"2007-05-12","2010-03-15",NA,1038
"5140",8662,2007,"Y",3730,"2007-05-12","2008-08-15",NA,461
"5141",10937,2007,"Y",3820,"2007-05-12","2012-08-15",NA,1922
"5142",7569,2007,"Y",3862,"2007-05-13","2007-08-11",NA,90
"5143",10410,2007,"Y",3862,"2007-05-13","2010-07-15",NA,1159
"5144",10411,2007,"Y",3862,"2007-05-13","2009-05-12",NA,730
"5145",7528,2007,"Y",3918,"2007-05-13","2007-05-13",NA,0
"5146",7529,2007,"Y",3918,"2007-05-13","2007-07-01",NA,49
"5147",7539,2007,"Y",3801,"2007-05-14","2007-05-14",NA,0
"5148",7693,2007,"Y",3801,"2007-05-14","2007-07-10",NA,57
"5149",10417,2007,"Y",3801,"2007-05-14","2009-08-15",NA,824
"5150",7544,2007,"Y",3777,"2007-05-14","2007-08-15",NA,93
"5151",7811,2007,"Y",3777,"2007-05-14","2007-08-19",NA,97
"5152",7854,2007,"Y",3777,"2007-05-14","2007-09-14",NA,123
"5153",7538,2007,"Y",3801,"2007-05-14","2007-05-14",NA,0
"5154",7537,2007,"Y",3910,"2007-05-15","2007-07-22",NA,68
"5155",7542,2007,"Y",3851,"2007-05-15","2007-05-15",NA,0
"5156",11063,2007,"Y",3699,"2007-05-15","2010-06-08",NA,1120
"5157",7824,2007,"Y",3910,"2007-05-15","2007-08-16",NA,93
"5158",7543,2007,"Y",3851,"2007-05-15","2007-07-11",NA,57
"5159",7551,2007,"Y",3675,"2007-05-15","2007-05-15",NA,0
"5160",7519,2007,"Y",3850,"2007-05-15","2007-05-15",NA,0
"5161",7661,2007,"Y",3851,"2007-05-15","2007-07-04",NA,50
"5162",7552,2007,"Y",3675,"2007-05-15","2007-05-15",NA,0
"5163",7548,2007,"Y",3850,"2007-05-15","2007-06-11",NA,27
"5164",7726,2007,"Y",3851,"2007-05-15","2007-07-19",NA,65
"5165",7618,2007,"Y",3675,"2007-05-15","2007-06-24",NA,40
"5166",7554,2007,"Y",3850,"2007-05-15","2007-06-12",NA,28
"5167",7500,2007,"Y",3699,"2007-05-15","2007-05-15",NA,0
"5168",10566,2007,"Y",3699,"2007-05-15","2010-07-25",NA,1167
"5169",7532,2007,"Y",3910,"2007-05-15","2007-05-15",NA,0
"5170",10750,2007,"Y",3699,"2007-05-15","2011-05-31",NA,1477
"5171",7607,2007,"Y",3795,"2007-05-16","2007-07-04",NA,49
"5172",7784,2007,"Y",3841,"2007-05-16","2007-08-30",NA,106
"5173",8111,2007,"Y",3795,"2007-05-16","2008-05-04",NA,354
"5174",10712,2007,"Y",3795,"2007-05-16","2009-07-08",NA,784
"5175",13655,2007,"Y",3795,"2007-05-16","2009-05-17",NA,732
"5176",7540,2007,"Y",3917,"2007-05-16","2007-07-11",NA,56
"5177",7541,2007,"Y",3917,"2007-05-16","2007-07-19",NA,64
"5178",7530,2007,"Y",3841,"2007-05-16","2007-05-16",NA,0
"5179",7856,2007,"Y",3917,"2007-05-16","2007-09-15",NA,122
"5180",7531,2007,"Y",3841,"2007-05-16","2007-05-16",NA,0
"5181",7549,2007,"Y",3734,"2007-05-17","2007-05-17",NA,0
"5182",7550,2007,"Y",3734,"2007-05-17","2007-05-17",NA,0
"5183",7900,2007,"Y",3734,"2007-05-17","2008-03-26",NA,314
"5184",10407,2007,"Y",3734,"2007-05-17","2010-09-15",NA,1217
"5185",7573,2007,"Y",3933,"2007-05-18","2007-07-05",NA,48
"5186",7574,2007,"Y",3933,"2007-05-18","2007-05-18",NA,0
"5187",7561,2007,"Y",3700,"2007-05-18","2007-08-06",NA,80
"5188",10070,2007,"Y",3933,"2007-05-18","2009-08-15",NA,820
"5189",7901,2007,"Y",3700,"2007-05-18","2008-07-01",NA,410
"5190",10406,2007,"Y",3700,"2007-05-18","2009-08-15",NA,820
"5191",7558,2007,"Y",3835,"2007-05-18","2007-05-18",NA,0
"5192",7559,2007,"Y",3835,"2007-05-18","2007-07-04",NA,47
"5193",7560,2007,"Y",3835,"2007-05-18","2007-05-18",NA,0
"5194",7815,2007,"Y",3835,"2007-05-18","2007-08-15",NA,89
"5195",7572,2007,"Y",3933,"2007-05-18","2007-07-16",NA,59
"5196",10069,2007,"Y",3698,"2007-05-19","2009-08-15",NA,819
"5197",10412,2007,"Y",3929,"2007-05-19","2010-08-31",NA,1200
"5198",10587,2007,"Y",3929,"2007-05-19","2014-05-13",NA,2551
"5199",7567,2007,"Y",3929,"2007-05-19","2007-05-19",NA,0
"5200",7568,2007,"Y",3929,"2007-05-19","2007-05-19",NA,0
"5201",8257,2007,"Y",3698,"2007-05-19","2008-08-23",NA,462
"5202",10338,2007,"Y",3929,"2007-05-19","2009-08-15",NA,819
"5203",7580,2007,"Y",3888,"2007-05-20","2007-05-20",NA,0
"5204",7875,2007,"Y",3712,"2007-05-20","2008-03-04",NA,289
"5205",10414,2007,"Y",3888,"2007-05-20","2009-06-18",NA,760
"5206",8288,2007,"Y",3712,"2007-05-20","2008-05-25",NA,371
"5207",10415,2007,"Y",3888,"2007-05-20","2010-05-29",NA,1105
"5208",7578,2007,"Y",3919,"2007-05-20","2007-07-19",NA,60
"5209",10627,2007,"Y",3712,"2007-05-20","2010-07-11",NA,1148
"5210",10346,2007,"Y",3919,"2007-05-20","2010-06-21",NA,1128
"5211",10347,2007,"Y",3919,"2007-05-20","2010-07-17",NA,1154
"5212",10348,2007,"Y",3919,"2007-05-20","2011-08-15",NA,1548
"5213",7579,2007,"Y",3888,"2007-05-20","2007-05-20",NA,0
"5214",10714,2007,"Y",3914,"2007-05-22","2010-06-05",NA,1110
"5215",7751,2007,"Y",3722,"2007-05-22","2007-08-15",NA,85
"5216",13653,2007,"Y",3722,"2007-05-22","2010-05-15",NA,1089
"5217",7587,2007,"Y",3682,"2007-05-22","2007-05-22",NA,0
"5218",7606,2007,"Y",3945,"2007-05-22","2007-08-15",NA,85
"5219",13654,2007,"Y",3722,"2007-05-22","2009-08-15",NA,816
"5220",7850,2007,"Y",3682,"2007-05-22","2007-09-05",NA,106
"5221",7608,2007,"Y",3945,"2007-05-22","2007-05-22",NA,0
"5222",10323,2007,"Y",3682,"2007-05-22","2010-03-23",NA,1036
"5223",7788,2007,"Y",3945,"2007-05-22","2007-08-15",NA,85
"5224",7594,2007,"Y",3914,"2007-05-22","2007-05-22",NA,0
"5225",10324,2007,"Y",3682,"2007-05-22","2009-08-15",NA,816
"5226",7595,2007,"Y",3914,"2007-05-22","2007-05-22",NA,0
"5227",7596,2007,"Y",3914,"2007-05-22","2007-05-22",NA,0
"5228",7588,2007,"Y",3844,"2007-05-23","2007-05-23",NA,0
"5229",7589,2007,"Y",3844,"2007-05-23","2007-05-23",NA,0
"5230",10392,2007,"Y",3904,"2007-05-23","2009-06-19",NA,758
"5231",7590,2007,"Y",3844,"2007-05-23","2007-08-08",NA,77
"5232",10393,2007,"Y",3904,"2007-05-23","2012-05-24",NA,1828
"5233",7862,2007,"Y",3844,"2007-05-23","2007-09-29",NA,129
"5234",10394,2007,"Y",3904,"2007-05-23","2009-04-01",NA,679
"5235",10395,2007,"Y",3904,"2007-05-23","2012-05-31",NA,1835
"5236",7598,2007,"Y",3829,"2007-05-24","2007-05-24",NA,0
"5237",7620,2007,"Y",3774,"2007-05-24","2007-05-24",NA,0
"5238",7599,2007,"Y",3829,"2007-05-24","2007-05-24",NA,0
"5239",7621,2007,"Y",3774,"2007-05-24","2007-08-01",NA,69
"5240",7600,2007,"Y",3829,"2007-05-24","2007-05-24",NA,0
"5241",8701,2007,"Y",3774,"2007-05-24","2008-08-15",NA,449
"5242",7597,2007,"Y",3881,"2007-05-25","2007-05-25",NA,0
"5243",10381,2007,"Y",3881,"2007-05-25","2009-05-11",NA,717
"5244",10382,2007,"Y",3881,"2007-05-25","2009-08-15",NA,813
"5245",13672,2007,"Y",3881,"2007-05-25","2014-09-14",NA,2669
"5246",10572,2007,"Y",3968,"2007-05-27","2009-06-13",NA,748
"5247",7604,2007,"Y",3968,"2007-05-27","2007-08-15",NA,80
"5248",7867,2007,"Y",3968,"2007-05-27","2007-09-30",NA,126
"5249",7619,2007,"Y",3720,"2007-05-28","2007-08-15",NA,79
"5250",10549,2007,"Y",3720,"2007-05-28","2010-05-06",NA,1074
"5251",11809,2007,"Y",3720,"2007-05-28","2014-08-15",NA,2636
"5252",13659,2007,"Y",3720,"2007-05-28","2013-07-09",NA,2234
"5253",7623,2007,"Y",3809,"2007-05-29","2007-05-29",NA,0
"5254",7624,2007,"Y",3809,"2007-05-29","2007-05-29",NA,0
"5255",7936,2007,"Y",3748,"2007-05-29","2008-05-15",NA,352
"5256",10050,2007,"Y",3872,"2007-05-29","2009-08-15",NA,809
"5257",7625,2007,"Y",3809,"2007-05-29","2007-05-29",NA,0
"5258",10396,2007,"Y",3748,"2007-05-29","2010-05-01",NA,1068
"5259",7790,2007,"Y",3957,"2007-05-29","2007-08-15",NA,78
"5260",10747,2007,"Y",3957,"2007-05-29","2009-04-08",NA,680
"5261",10285,2007,"Y",3858,"2007-05-30","2010-05-25",NA,1091
"5262",8083,2007,"Y",3762,"2007-05-30","2008-05-03",NA,339
"5263",7616,2007,"Y",3951,"2007-05-30","2007-08-12",NA,74
"5264",8238,2007,"Y",3762,"2007-05-30","2008-05-26",NA,362
"5265",7630,2007,"Y",3804,"2007-05-30","2007-05-30",NA,0
"5266",8241,2007,"Y",3858,"2007-05-30","2008-05-22",NA,358
"5267",7631,2007,"Y",3804,"2007-05-30","2007-05-30",NA,0
"5268",10284,2007,"Y",3858,"2007-05-30","2009-07-07",NA,769
"5269",10727,2007,"Y",3804,"2007-05-30","2012-05-28",NA,1825
"5270",7638,2007,"Y",3785,"2007-06-02","2007-06-02",NA,0
"5271",10280,2007,"Y",3785,"2007-06-02","2010-05-20",NA,1083
"5272",13665,2007,"Y",3785,"2007-06-02","2009-08-15",NA,805
"5273",7639,2007,"Y",3954,"2007-06-02","2007-06-02",NA,0
"5274",8496,2007,"Y",3954,"2007-06-02","2008-07-13",NA,407
"5275",7646,2007,"Y",3952,"2007-06-03","2007-06-03",NA,0
"5276",7647,2007,"Y",3952,"2007-06-03","2007-08-15",NA,73
"5277",13666,2007,"Y",3952,"2007-06-03","2010-09-30",NA,1215
"5278",10404,2007,"Y",3969,"2007-06-05","2010-08-16",NA,1168
"5279",13668,2007,"Y",3926,"2007-06-05","2009-06-19",NA,745
"5280",7640,2007,"Y",3944,"2007-06-05","2007-06-05",NA,0
"5281",10405,2007,"Y",3969,"2007-06-05","2009-07-30",NA,786
"5282",7641,2007,"Y",3944,"2007-06-05","2007-06-05",NA,0
"5283",13664,2007,"Y",3969,"2007-06-05","2010-04-18",NA,1048
"5284",7642,2007,"Y",3944,"2007-06-05","2007-06-05",NA,0
"5285",8661,2007,"Y",3770,"2007-06-05","2008-08-15",NA,437
"5286",10379,2007,"Y",3770,"2007-06-05","2009-08-15",NA,802
"5287",10380,2007,"Y",3770,"2007-06-05","2009-05-15",NA,710
"5288",7652,2007,"Y",3926,"2007-06-05","2007-06-05",NA,0
"5289",10325,2007,"Y",3969,"2007-06-05","2010-07-20",NA,1141
"5290",7653,2007,"Y",3926,"2007-06-05","2007-06-05",NA,0
"5291",7648,2007,"Y",3879,"2007-06-06","2007-06-06",NA,0
"5292",7649,2007,"Y",3879,"2007-06-06","2007-06-06",NA,0
"5293",7650,2007,"Y",3879,"2007-06-06","2007-06-06",NA,0
"5294",7651,2007,"Y",3879,"2007-06-06","2007-06-06",NA,0
"5295",8008,2007,"Y",3967,"2007-06-08","2008-05-01",NA,328
"5296",13667,2007,"Y",3967,"2007-06-08","2014-06-23",NA,2572
"5297",7667,2007,"Y",3949,"2007-06-08","2007-06-08",NA,0
"5298",7858,2007,"Y",3949,"2007-06-08","2007-09-24",NA,108
"5299",8015,2007,"Y",3949,"2007-06-08","2008-04-24",NA,321
"5300",7665,2007,"Y",3871,"2007-06-10","2007-06-10",NA,0
"5301",7666,2007,"Y",3871,"2007-06-10","2007-06-10",NA,0
"5302",7848,2007,"Y",3871,"2007-06-10","2007-08-24",NA,75
"5303",8413,2007,"Y",3871,"2007-06-10","2008-08-19",NA,436
"5304",7753,2007,"Y",3946,"2007-06-11","2007-07-27",NA,46
"5305",7687,2007,"Y",3861,"2007-06-11","2007-08-14",NA,64
"5306",7684,2007,"Y",3715,"2007-06-11","2007-08-15",NA,65
"5307",7853,2007,"Y",3861,"2007-06-11","2007-09-12",NA,93
"5308",13692,2007,"Y",3715,"2007-06-11","2009-08-15",NA,796
"5309",7633,2007,"Y",3773,"2007-06-11","2007-06-11",NA,0
"5310",7675,2007,"Y",3946,"2007-06-11","2007-06-11",NA,0
"5311",7634,2007,"Y",3773,"2007-06-11","2007-06-11",NA,0
"5312",7682,2007,"Y",3715,"2007-06-11","2007-06-11",NA,0
"5313",7676,2007,"Y",3946,"2007-06-11","2007-08-19",NA,69
"5314",13679,2007,"Y",3773,"2007-06-11","2009-08-15",NA,796
"5315",7683,2007,"Y",3715,"2007-06-11","2007-06-11",NA,0
"5316",7671,2007,"Y",3885,"2007-06-12","2007-08-15",NA,64
"5317",7789,2007,"Y",3913,"2007-06-12","2007-08-15",NA,64
"5318",7672,2007,"Y",3885,"2007-06-12","2007-08-15",NA,64
"5319",8700,2007,"Y",3913,"2007-06-12","2008-08-15",NA,430
"5320",7673,2007,"Y",3885,"2007-06-12","2007-08-15",NA,64
"5321",10277,2007,"Y",3913,"2007-06-12","2010-04-19",NA,1042
"5322",7674,2007,"Y",3885,"2007-06-12","2007-06-12",NA,0
"5323",7793,2007,"Y",3885,"2007-06-12","2007-08-15",NA,64
"5324",7681,2007,"Y",3779,"2007-06-13","2007-08-15",NA,63
"5325",8634,2007,"Y",3779,"2007-06-13","2008-08-15",NA,429
"5326",8654,2007,"Y",3779,"2007-06-13","2008-08-15",NA,429
"5327",7677,2007,"Y",3962,"2007-06-13","2007-06-13",NA,0
"5328",7678,2007,"Y",3892,"2007-06-13","2007-06-13",NA,0
"5329",7898,2007,"Y",3962,"2007-06-13","2008-03-24",NA,285
"5330",7679,2007,"Y",3892,"2007-06-13","2007-06-13",NA,0
"5331",8714,2007,"Y",3962,"2007-06-13","2008-08-15",NA,429
"5332",7680,2007,"Y",3892,"2007-06-13","2007-06-13",NA,0
"5333",11510,2007,"Y",3892,"2007-06-13","2010-05-25",NA,1077
"5334",13675,2007,"Y",3892,"2007-06-13","2009-06-27",NA,745
"5335",7688,2007,"Y",3681,"2007-06-14","2007-06-14",NA,0
"5336",7689,2007,"Y",3681,"2007-06-14","2007-06-14",NA,0
"5337",13676,2007,"Y",3772,"2007-06-15","2011-08-15",NA,1522
"5338",13677,2007,"Y",3772,"2007-06-15","2011-08-15",NA,1522
"5339",7645,2007,"Y",3677,"2007-06-15","2007-06-15",NA,0
"5340",10365,2007,"Y",3677,"2007-06-15","2012-08-15",NA,1888
"5341",10366,2007,"Y",3677,"2007-06-15","2010-08-09",NA,1151
"5342",7702,2007,"Y",3927,"2007-06-16","2007-06-16",NA,0
"5343",7701,2007,"Y",3853,"2007-06-16","2007-06-16",NA,0
"5344",7703,2007,"Y",3927,"2007-06-16","2007-08-15",NA,60
"5345",7843,2007,"Y",3853,"2007-06-16","2007-08-21",NA,66
"5346",7794,2007,"Y",3927,"2007-06-16","2007-08-15",NA,60
"5347",10642,2007,"Y",3853,"2007-06-16","2010-05-11",NA,1060
"5348",7709,2007,"Y",3711,"2007-06-16","2007-06-16",NA,0
"5349",8509,2007,"Y",3711,"2007-06-16","2008-08-15",NA,426
"5350",8690,2007,"Y",3711,"2007-06-16","2008-08-15",NA,426
"5351",8521,2007,"Y",3891,"2007-06-17","2008-07-21",NA,400
"5352",7698,2007,"Y",3686,"2007-06-17","2007-06-17",NA,0
"5353",7699,2007,"Y",3686,"2007-06-17","2007-08-16",NA,60
"5354",7700,2007,"Y",3686,"2007-06-17","2007-06-17",NA,0
"5355",10641,2007,"Y",3686,"2007-06-17","2010-05-25",NA,1073
"5356",7706,2007,"Y",3887,"2007-06-18","2007-06-18",NA,0
"5357",7707,2007,"Y",3887,"2007-06-18","2007-06-18",NA,0
"5358",10397,2007,"Y",3695,"2007-06-18","2009-03-29",NA,650
"5359",7705,2007,"Y",3783,"2007-06-18","2007-08-15",NA,58
"5360",7708,2007,"Y",3887,"2007-06-18","2007-06-18",NA,0
"5361",10703,2007,"Y",3695,"2007-06-18","2010-08-16",NA,1155
"5362",10639,2007,"Y",3783,"2007-06-18","2009-05-18",NA,700
"5363",10640,2007,"Y",3887,"2007-06-18","2011-06-27",NA,1470
"5364",7722,2007,"Y",3920,"2007-06-19","2007-06-19",NA,0
"5365",7868,2007,"Y",3849,"2007-06-19","2007-10-02",NA,105
"5366",7723,2007,"Y",3920,"2007-06-19","2007-08-15",NA,57
"5367",7724,2007,"Y",3920,"2007-06-19","2007-06-19",NA,0
"5368",7725,2007,"Y",3920,"2007-06-19","2007-06-19",NA,0
"5369",7714,2007,"Y",3849,"2007-06-19","2007-06-19",NA,0
"5370",7715,2007,"Y",3849,"2007-06-19","2007-08-16",NA,58
"5371",7859,2007,"Y",3849,"2007-06-19","2007-09-24",NA,97
"5372",7721,2007,"Y",3920,"2007-06-19","2007-06-19",NA,0
"5373",7861,2007,"Y",3849,"2007-06-19","2007-09-25",NA,98
"5374",7718,2007,"Y",3959,"2007-06-22","2007-06-22",NA,0
"5375",8404,2007,"Y",3966,"2007-06-22","2008-06-08",NA,352
"5376",7719,2007,"Y",3959,"2007-06-22","2007-06-22",NA,0
"5377",10638,2007,"Y",3966,"2007-06-22","2009-04-08",NA,656
"5378",7720,2007,"Y",3959,"2007-06-22","2007-06-22",NA,0
"5379",8633,2007,"Y",3959,"2007-06-22","2008-08-15",NA,420
"5380",7825,2007,"Y",3966,"2007-06-22","2007-08-16",NA,55
"5381",8597,2007,"Y",3953,"2007-06-23","2008-08-15",NA,419
"5382",8603,2007,"Y",3953,"2007-06-23","2008-08-15",NA,419
"5383",7728,2007,"Y",3953,"2007-06-23","2007-06-23",NA,0
"5384",7729,2007,"Y",3953,"2007-06-23","2007-08-30",NA,68
"5385",7733,2007,"Y",3883,"2007-06-25","2007-06-25",NA,0
"5386",7734,2007,"Y",3883,"2007-06-25","2007-06-25",NA,0
"5387",7735,2007,"Y",3883,"2007-06-25","2007-06-25",NA,0
"5388",7760,2007,"Y",3883,"2007-06-25","2007-07-30",NA,35
"5389",7732,2007,"Y",3883,"2007-06-25","2007-06-25",NA,0
"5390",7731,2007,"Y",3704,"2007-06-26","2007-06-26",NA,0
"5391",7730,2007,"Y",3688,"2007-06-28","2007-08-20",NA,53
"5392",7865,2007,"Y",3956,"2007-06-28","2007-09-30",NA,94
"5393",7741,2007,"Y",3909,"2007-06-28","2007-06-28",NA,0
"5394",7876,2007,"Y",3688,"2007-06-28","2008-03-06",NA,252
"5395",8831,2007,"Y",3956,"2007-06-28","2007-09-30",NA,94
"5396",7742,2007,"Y",3909,"2007-06-28","2007-06-28",NA,0
"5397",8530,2007,"Y",3688,"2007-06-28","2008-07-26",NA,394
"5398",8832,2007,"Y",3956,"2007-06-28","2007-08-15",NA,48
"5399",7927,2007,"Y",3909,"2007-06-28","2008-04-07",NA,284
"5400",8308,2007,"Y",3909,"2007-06-28","2008-05-27",NA,334
"5401",10676,2007,"Y",3909,"2007-06-28","2010-05-30",NA,1067
"5402",7855,2007,"Y",3764,"2007-06-29","2007-09-14",NA,77
"5403",8710,2007,"Y",3903,"2007-06-29","2008-08-14",NA,412
"5404",7743,2007,"Y",3916,"2007-06-29","2007-06-29",NA,0
"5405",7747,2007,"Y",3916,"2007-06-29","2007-08-15",NA,47
"5406",7748,2007,"Y",3916,"2007-06-29","2007-06-29",NA,0
"5407",7920,2007,"Y",3916,"2007-06-29","2008-04-06",NA,282
"5408",7738,2007,"Y",3764,"2007-06-29","2007-08-15",NA,47
"5409",7749,2007,"Y",3903,"2007-06-29","2007-06-29",NA,0
"5410",7739,2007,"Y",3764,"2007-06-29","2007-08-15",NA,47
"5411",7750,2007,"Y",3903,"2007-06-29","2007-06-29",NA,0
"5412",7740,2007,"Y",3764,"2007-06-29","2007-06-29",NA,0
"5413",8647,2007,"Y",3903,"2007-06-29","2008-08-15",NA,413
"5414",8540,2007,"Y",3776,"2007-06-30","2008-07-27",NA,393
"5415",7752,2007,"Y",3906,"2007-07-02","2007-07-02",NA,0
"5416",7759,2007,"Y",3718,"2007-07-02","2007-07-02",NA,0
"5417",10644,2007,"Y",3718,"2007-07-02","2010-03-18",NA,990
"5418",11192,2007,"Y",3718,"2007-07-02","2011-06-17",NA,1446
"5419",7755,2007,"Y",3726,"2007-07-03","2007-07-03",NA,0
"5420",7756,2007,"Y",3971,"2007-07-03","2007-07-03",NA,0
"5421",7866,2007,"Y",3971,"2007-07-03","2007-09-30",NA,89
"5422",10657,2007,"Y",3971,"2007-07-03","2010-04-18",NA,1020
"5423",7754,2007,"Y",3726,"2007-07-03","2007-07-03",NA,0
"5424",7826,2007,"Y",3894,"2007-07-08","2007-07-08",NA,0
"5425",11208,2007,"Y",3894,"2007-07-08","2010-08-26",NA,1145
"5426",7785,2007,"Y",3756,"2007-07-15","2007-07-15",NA,0
"5427",7791,2007,"Y",3908,"2007-07-19","2007-07-19",NA,0
"5428",7801,2007,"Y",3901,"2007-07-19","2007-07-19",NA,0
"5429",7792,2007,"Y",3908,"2007-07-19","2007-07-19",NA,0
"5430",7802,2007,"Y",3901,"2007-07-19","2007-07-19",NA,0
"5431",8250,2007,"Y",3908,"2007-07-19","2008-05-20",NA,306
"5432",7804,2007,"Y",3922,"2007-07-20","2007-07-20",NA,0
"5433",7808,2007,"Y",3964,"2007-07-20","2007-07-20",NA,0
"5434",7805,2007,"Y",3922,"2007-07-20","2007-07-20",NA,0
"5435",7809,2007,"Y",3964,"2007-07-20","2007-07-20",NA,0
"5436",7806,2007,"Y",3922,"2007-07-20","2007-07-20",NA,0
"5437",7810,2007,"Y",3964,"2007-07-20","2007-07-20",NA,0
"5438",10659,2007,"Y",3922,"2007-07-20","2009-06-22",NA,703
"5439",7803,2007,"Y",3922,"2007-07-20","2007-07-20",NA,0
"5440",7807,2007,"Y",3964,"2007-07-20","2007-07-20",NA,0
"5441",7995,2007,"Y",3759,"2007-07-24","2008-04-23",NA,274
"5442",10687,2007,"Y",3759,"2007-07-24","2009-04-10",NA,626
"5443",7844,2007,"Y",3759,"2007-07-24","2007-07-24",NA,0
"5444",7845,2007,"Y",3759,"2007-07-24","2007-07-24",NA,0
"5445",7987,2007,"Y",3759,"2007-07-24","2008-04-22",NA,273
"5446",7980,2008,"Y",4240,"2008-02-09","2008-04-20",NA,70
"5447",8065,2008,"Y",4240,"2008-02-09","2008-04-30",NA,80
"5448",8406,2008,"Y",4240,"2008-02-09","2008-06-23",NA,134
"5449",10067,2008,"Y",4240,"2008-02-09","2009-03-31",NA,415
"5450",7879,2008,"Y",4216,"2008-02-12","2008-04-29",NA,76
"5451",8354,2008,"Y",4216,"2008-02-12","2008-06-15",NA,123
"5452",8601,2008,"Y",4216,"2008-02-12","2008-08-15",NA,184
"5453",10755,2008,"Y",4216,"2008-02-12","2009-06-18",NA,491
"5454",8526,2008,"Y",4022,"2008-02-19","2008-07-24",NA,155
"5455",10831,2008,"Y",4022,"2008-02-19","2009-05-13",NA,448
"5456",8009,2008,"Y",4217,"2008-02-24","2008-04-24",NA,59
"5457",7892,2008,"Y",4217,"2008-02-24","2008-02-24",NA,0
"5458",8137,2008,"Y",4217,"2008-02-24","2008-05-26",NA,91
"5459",10753,2008,"Y",4217,"2008-02-24","2012-05-17",NA,1543
"5460",10754,2008,"Y",4217,"2008-02-24","2009-08-15",NA,537
"5461",10756,2008,"Y",4015,"2008-02-25","2011-08-15",NA,1266
"5462",8616,2008,"Y",4223,"2008-02-26","2008-08-15",NA,170
"5463",7895,2008,"Y",4223,"2008-02-26","2008-02-26",NA,0
"5464",7896,2008,"Y",4223,"2008-02-26","2008-02-26",NA,0
"5465",8284,2008,"Y",4223,"2008-02-26","2008-06-11",NA,105
"5466",8076,2008,"Y",4250,"2008-03-02","2008-05-01",NA,59
"5467",8192,2008,"Y",4250,"2008-03-02","2008-06-17",NA,106
"5468",8615,2008,"Y",4250,"2008-03-02","2008-08-15",NA,165
"5469",10757,2008,"Y",4250,"2008-03-02","2010-08-15",NA,895
"5470",8049,2008,"Y",4250,"2008-03-02","2008-04-28",NA,56
"5471",8503,2008,"Y",4023,"2008-03-05","2008-07-12",NA,128
"5472",8578,2008,"Y",4023,"2008-03-05","2008-08-15",NA,162
"5473",7906,2008,"Y",4236,"2008-03-06","2008-05-21",NA,75
"5474",7907,2008,"Y",4236,"2008-03-06","2008-03-06",NA,0
"5475",7908,2008,"Y",4236,"2008-03-06","2008-06-17",NA,102
"5476",8228,2008,"Y",4236,"2008-03-06","2008-05-18",NA,72
"5477",8309,2008,"Y",4143,"2008-03-07","2008-05-27",NA,80
"5478",7909,2008,"Y",4143,"2008-03-07","2008-05-21",NA,74
"5479",7910,2008,"Y",4143,"2008-03-07","2008-03-07",NA,0
"5480",7912,2008,"Y",4033,"2008-03-08","2008-03-08",NA,0
"5481",7914,2008,"Y",4033,"2008-03-08","2008-06-12",NA,95
"5482",8314,2008,"Y",4033,"2008-03-08","2008-05-28",NA,80
"5483",8497,2008,"Y",4033,"2008-03-08","2008-07-08",NA,121
"5484",7918,2008,"Y",4237,"2008-03-11","2008-03-11",NA,0
"5485",7919,2008,"Y",4237,"2008-03-11","2008-03-11",NA,0
"5486",8251,2008,"Y",4237,"2008-03-11","2008-05-20",NA,70
"5487",7923,2008,"Y",4230,"2008-03-12","2008-03-12",NA,0
"5488",7924,2008,"Y",4230,"2008-03-12","2008-03-12",NA,0
"5489",7925,2008,"Y",4230,"2008-03-12","2008-08-14",NA,155
"5490",8305,2008,"Y",4230,"2008-03-12","2008-05-26",NA,75
"5491",8557,2008,"Y",4001,"2008-03-13","2008-08-02",NA,142
"5492",10704,2008,"Y",4001,"2008-03-13","2010-08-15",NA,885
"5493",11210,2008,"Y",4001,"2008-03-13","2011-05-15",NA,1158
"5494",7932,2008,"Y",4249,"2008-03-13","2008-03-13",NA,0
"5495",8057,2008,"Y",4235,"2008-03-13","2008-06-04",NA,83
"5496",7933,2008,"Y",4249,"2008-03-13","2008-03-13",NA,0
"5497",7934,2008,"Y",4249,"2008-03-13","2008-07-02",NA,111
"5498",7928,2008,"Y",4001,"2008-03-13","2008-07-23",NA,132
"5499",8617,2008,"Y",4249,"2008-03-13","2008-08-15",NA,155
"5500",7942,2008,"Y",4273,"2008-03-15","2008-03-15",NA,0
"5501",8180,2008,"Y",4273,"2008-03-15","2008-05-12",NA,58
"5502",8414,2008,"Y",4233,"2008-03-15","2008-06-20",NA,97
